Actual Density,Mean D between Robots,Num Robots,Mean SDE,Min SDE,Max SDE,SDE Range
0.86964315,43.855976,5,3.2533336,2.4,3.8000002,1.4000001
1.0662513,56.415005,3,2,2,2,0
0.9491452,67.88372,2,1,1,1,0
1.9410949,51.40594,2,1,1,1,0
0.5737412,47.321526,6,3.0555556,1.4000001,3.8000002,2.4
1.0429364,67.22719,2,1,1,1,0
4.0141835,31.605547,2,1,1,1,0
2.088312,56.664513,2,1,1,1,0
0.97613126,56.1998,3,2,2,2,0
1.2418932,53.270763,3,2,2,2,0
0.93477374,67.52561,2,1,1,1,0
2.1497467,48.888012,2,1,1,1,0
0.5814217,47.7877,6,3.1166668,1.6,3.8500001,2.25
0.9821197,68.66964,2,1,1,1,0
4.716576,30.698452,2,1,1,1,0
1.8243163,61.761898,2,1,1,1,0
0.9766114,55.36002,3,2,2,2,0
1.3815008,50.494278,3,2,2,2,0
0.92614233,67.06181,2,1,1,1,0
2.471288,45.17088,2,1,1,1,0
0.5700479,48.669853,6,3.1166668,1.6,3.8500001,2.25
0.97292775,68.902885,2,1,1,1,0
5.8355803,31.8052,2,1,1,1,0
1.5740974,67.1273,2,1,1,1,0
1.0018398,54.452236,3,2,2,2,0
1.5437757,47.59846,3,2,2,2,0
0.9208842,66.73229,2,1,1,1,0
2.809898,41.29044,2,1,1,1,0
0.5605979,46.670662,6,2.836111,1.6,3.8500001,2.25
0.98154056,68.642296,2,1,1,1,0
10.12327,32.605946,2,1,1,1,0
1.049106,53.45082,3,2,2,2,0
1.7527074,44.73379,3,2,2,2,0
0.91303736,66.71796,2,1,1,1,0
3.2063339,37.892994,2,1,1,1,0
0.5467556,47.45614,6,2.8027775,1.6,3.75,2.15
0.9958281,68.2011,2,1,1,1,0
50.89508,35.218655,2,1,1,1,0
1.1077272,44.09202,3,1.4000001,1.2,1.8000001,0.6
1.769353,42.30641,3,2,2,2,0
0.9060069,66.76132,2,1,1,1,0
3.627905,35.126194,2,1,1,1,0
0.53109473,50.62959,6,3.0894444,1.6,4.52,2.92
1.0683467,65.96158,2,1,1,1,0
13.502725,38.09506,2,1,1,1,0
0.8062813,51.238434,4,1.525,1.2,1.9000001,0.70000005
1.7516468,40.81827,3,2,2,2,0
0.89671284,66.95202,2,1,1,1,0
4.123272,32.16151,2,1,1,1,0
0.5113411,50.888916,6,3.1783333,1.8,4.52,2.72
1.1483085,63.594963,2,1,1,1,0
5.681303,42.05547,2,1,1,1,0
0.91590524,49.447887,4,1.5500001,1.2,1.9000001,0.70000005
1.7209433,40.09009,3,2,2,2,0
0.887283,67.15742,2,1,1,1,0
4.9044466,29.061224,2,1,1,1,0
0.50443894,50.755257,6,3.1783333,1.8,4.52,2.72
1.2510598,61.077477,2,1,1,1,0
3.3726246,46.334538,2,1,1,1,0
0.99312526,48.744823,4,1.5500001,1.2,1.9000001,0.70000005
1.6996562,39.964436,3,2,2,2,0
0.88281953,67.3314,2,1,1,1,0
5.5194926,27.140305,2,1,1,1,0
0.5156312,50.94727,6,3.1783333,1.8,4.52,2.72
1.4384738,57.1059,2,1,1,1,0
2.305991,50.48141,2,1,1,1,0
0.9804019,48.59494,4,1.5500001,1.2,1.9000001,0.70000005
1.6994689,40.327717,3,2,2,2,0
0.87709916,67.656525,2,1,1,1,0
5.772157,26.45106,2,1,1,1,0
0.5158259,53.496136,6,3.4527779,1.8,4.6,2.8
1.6062708,53.749218,2,1,1,1,0
1.7017574,54.341984,2,1,1,1,0
1.0117652,48.73343,4,1.5500001,1.2,1.9000001,0.70000005
1.6435012,42.074036,3,2,2,2,0
0.8760583,67.70958,2,1,1,1,0
6.4491715,24.911161,2,1,1,1,0
0.5173964,54.029236,6,3.4722223,1.8,4.6,2.8
1.8070654,50.487877,2,1,1,1,0
1.3305414,58.729538,2,1,1,1,0
0.9958148,49.17631,4,1.5500001,1.2,1.9000001,0.70000005
1.5755992,44.547573,3,2,2,2,0
0.8748432,67.771706,2,1,1,1,0
7.3895226,23.317638,2,1,1,1,0
0.41197595,54.524334,7,3.047619,1.6,3.95,2.35
2.136787,46.241352,2,1,1,1,0
1.0804982,63.795704,2,1,1,1,0
0.8925537,50.025818,4,1.5500001,1.2,1.9000001,0.70000005
1.4929656,47.615677,3,2,2,2,0
0.87664074,67.68821,2,1,1,1,0
7.815351,22.762354,2,1,1,1,0
0.4171828,50.58468,7,2.509524,1.4000001,3.9,2.5
2.6913815,41.495716,2,1,1,1,0
0.8889447,69.436035,2,1,1,1,0
0.81952584,51.371094,4,1.5500001,1.2,1.9000001,0.70000005
1.3462931,50.69885,3,2,2,2,0
0.8576452,68.548134,2,1,1,1,0
7.8402963,22.732573,2,1,1,1,0
0.41917247,50.415634,7,2.4333332,1.4000001,3.7,2.3
3.3585935,37.7876,2,1,1,1,0
0.74622184,53.30675,4,1.5500001,1.2,1.9000001,0.70000005
1.1897212,53.843548,3,2,2,2,0
0.83387226,69.67184,2,1,1,1,0
8.442352,22.089693,2,1,1,1,0
0.4216577,50.336067,7,2.4333332,1.4000001,3.7,2.3
2.011827,51.039154,3,1.2666668,1,1.8000001,0.8000001
0.674263,55.73764,4,1.5500001,1.2,1.9000001,0.70000005
1.0525309,57.26009,3,2,2,2,0
9.587739,21.238089,2,1,1,1,0
0.4209435,50.56452,7,2.4333332,1.4000001,3.7,2.3
2.6558359,47.598503,3,1.4000001,1.2,1.8000001,0.6
1.0119714,52.818596,3,1.4333334,1.2,1.9000001,0.70000005
0.9496328,60.98231,3,2,2,2,0
8.962645,21.755545,2,1,1,1,0
0.42350224,51.051704,7,2.4333332,1.4000001,3.7,2.3
3.2620614,44.132584,3,1.4000001,1.2,1.8000001,0.6
0.86137503,55.137196,3,1.4,1.2,1.8000001,0.6
0.82248,64.78359,3,2,2,2,0
7.7905927,22.974386,2,1,1,1,0
0.4292194,51.2071,7,2.414286,1.4000001,3.6000001,2.2
4.302661,40.938793,3,1.4000001,1.2,1.8000001,0.6
0.7483248,58.21451,3,1.4,1.2,1.8000001,0.6
0.71214306,67.38679,3,1.4333334,1.2,1.9000001,0.70000005
6.8342776,24.343712,2,1,1,1,0
0.438149,50.851852,7,2.392857,1.2,3.65,2.45
6.572155,38.036087,3,1.4000001,1.2,1.8000001,0.6
1.4325486,53.802223,2,1,1,1,0
6.571725,24.786528,2,1,1,1,0
0.6026992,51.0565,5,2.5466669,1.6,3.6000001,2
6.887227,35.338455,3,1.4000001,1.2,1.8000001,0.6
1.244746,56.79053,2,1,1,1,0
7.9267173,29.628574,2,1.1,1,1.2,0.20000005
6.0989656,25.686846,2,1,1,1,0
0.6107973,50.938984,5,2.5466669,1.6,3.6000001,2
7.8741927,35.795753,3,1.4000001,1.2,1.8000001,0.6
1.08218,60.849102,2,1,1,1,0
16.820194,31.491236,2,1,1,1,0
6.2446575,25.396412,2,1,1,1,0
0.6082075,51.16354,5,2.5466669,1.6,3.6000001,2
10.321245,45.23483,3,1.9666667,1.9000001,2,0.099999905
0.9756367,64.665306,2,1,1,1,0
50.06825,34.49502,2,1,1,1,0
6.08175,25.715075,2,1,1,1,0
0.60587245,51.29048,5,2.5466669,1.6,3.6000001,2
11.196629,35.54518,3,1.4000001,1.2,1.8000001,0.6
0.91083086,68.04353,2,1,1,1,0
9.871492,39.24739,2,1,1,1,0
0.85413325,68.82707,2,0.9,0.8,1,0.19999999
0.8613873,68.552536,2,0.9,0.8,1,0.19999999
5.3681707,27.30865,2,1,1,1,0
0.59361506,51.368607,5,2.5466669,1.6,3.6000001,2
9.435747,35.73825,3,1.4000001,1.2,1.8000001,0.6
5.151236,44.511856,2,1,1,1,0
0.8732946,68.06004,2,1,1,1,0
0.9177072,66.2002,2,1,1,1,0
5.0164614,28.241135,2,1,1,1,0
0.5819971,54.046703,5,2.8633332,1.6,3.65,2.0500002
7.0556574,35.976574,3,1.4000001,1.2,1.8000001,0.6
3.7548041,50.467373,2,1,1,1,0
0.89071614,67.38203,2,1,1,1,0
0.98671144,63.67109,2,1,1,1,0
4.864038,28.679811,2,1,1,1,0
0.58069664,53.727783,5,2.9,1.6,3.7,2.1
6.895764,38.177704,3,1.4000001,1.2,1.8000001,0.6
3.069505,56.1827,2,1,1,1,0
0.90473944,66.84087,2,1,1,1,0
1.0597446,61.635426,2,1,1,1,0
4.3521338,30.318434,2,1,1,1,0
0.5733951,53.78432,5,2.9,1.6,3.7,2.1
8.197549,39.063286,3,1.4000001,1.2,1.8000001,0.6
2.6602526,61.687057,2,1,1,1,0
0.9199843,66.238075,2,1,1,1,0
1.1201357,60.48913,2,1,1,1,0
3.5887067,33.396378,2,1,1,1,0
0.57525367,50.948803,5,2.4933333,1.4000001,3.0666668,1.6666667
6.5893793,37.597244,3,1.4000001,1.2,1.8000001,0.6
2.2241392,67.13203,2,1,1,1,0
0.9446211,65.32597,2,1,1,1,0
1.1959443,59.598618,2,1,1,1,0
3.070987,36.30157,2,1,1,1,0
37.405937,64.29502,2,0.9,0.8,1,0.19999999
0.5824473,50.417038,5,2.4666667,1.4000001,2.9333334,1.5333333
4.704004,41.04606,3,1.4000001,1.2,1.8000001,0.6
1.0010414,63.34524,2,1,1,1,0
1.3165278,58.38006,2,1,1,1,0
2.642307,39.491222,2,1,1,1,0
23.983576,58.836025,2,1,1,1,0
0.5783184,50.54294,5,2.4666667,1.4000001,2.9333334,1.5333333
3.1591933,39.445984,3,1.4000001,1.2,1.8000001,0.6
1.0677769,61.274654,2,1,1,1,0
1.4800794,57.036125,2,1,1,1,0
2.2130954,43.63074,2,1,1,1,0
8.313425,53.867233,2,1,1,1,0
1.0760719,47.034462,4,2.55,2.2,2.9333334,0.73333335
0.6382882,51.44865,4,1.5250001,1.2,1.9000001,0.70000005
1.1222596,59.720398,2,1,1,1,0
1.6791329,55.66931,2,1,1,1,0
1.9387863,47.3881,2,1,1,1,0
5.857168,48.85866,2,1,1,1,0
1.0288436,47.777405,4,2.5333333,2.2,2.8666668,0.66666675
0.62593764,51.58489,4,1.55,1.2,1.9000001,0.70000005
1.192433,57.91882,2,1,1,1,0
1.9141567,55.20938,2,1,1,1,0
1.7629108,50.572792,2,1,1,1,0
4.926339,44.03257,2,1,1,1,0
0.9982978,48.526073,4,2.5333333,2.2,2.8666668,0.66666675
0.60399055,51.79637,4,1.55,1.2,1.9000001,0.70000005
1.2602252,56.339386,2,1,1,1,0
2.1857746,55.281017,2,1,1,1,0
1.6697534,54.085083,2,1,1,1,0
4.3861146,39.61658,2,1,1,1,0
0.983284,49.360832,4,2.5333333,2.2,2.8666668,0.66666675
0.58075,52.022644,4,1.55,1.2,1.9000001,0.70000005
1.3487514,54.469986,2,1,1,1,0
2.6990619,55.38528,2,1,1,1,0
1.5795354,58.27584,2,1,1,1,0
4.7789335,34.630924,2,1,1,1,0
0.9892115,44.95475,4,2.0833333,1.4000001,2.7333333,1.3333333
0.5473924,52.57175,4,1.55,1.2,1.9000001,0.70000005
1.4459972,52.63445,2,1,1,1,0
3.5404334,55.350636,2,1,1,1,0
1.5030804,62.48639,2,1,1,1,0
5.584897,29.98345,2,1,1,1,0
1.0083262,44.729248,4,2.0833333,1.4000001,2.7333333,1.3333333
0.51702625,53.352493,4,1.55,1.2,1.9000001,0.70000005
1.5955274,50.174473,2,1,1,1,0
5.6603417,56.088745,2,1,1,1,0
1.4466236,66.70038,2,1,1,1,0
6.912266,25.745136,2,1,1,1,0
0.98022467,45.387257,4,2.0833333,1.4000001,2.7333333,1.3333333
0.48904067,54.097992,4,1.55,1.2,1.9000001,0.70000005
0.80642974,58.87468,3,1.3666668,1.2,1.7,0.5
16.394695,56.67285,2,1,1,1,0
7.9258604,22.756153,2,1,1,1,0
0.93012124,46.693413,4,2.0833333,1.4000001,2.7333333,1.3333333
0.47271568,54.54958,4,1.55,1.2,1.9000001,0.70000005
0.9173377,55.453697,3,1.4,1.2,1.8000001,0.6
28.403343,57.449455,2,1,1,1,0
10.226488,19.832144,2,1,1,1,0
0.8840298,48.08308,4,2.0833333,1.4000001,2.7333333,1.3333333
0.45635077,54.847485,4,1.55,1.2,1.9000001,0.70000005
1.0586356,51.916824,3,1.4,1.2,1.8000001,0.6
7.2929025,58.325768,2,1,1,1,0
8.464956,21.806824,2,1,1,1,0
5.6504416,68.2094,2,0.9,0.8,1,0.19999999
0.8431757,41.659866,4,1.6250001,1.2,2,0.79999995
0.44940192,54.996082,4,1.55,1.2,1.9000001,0.70000005
1.2084738,48.843674,3,1.4,1.2,1.8000001,0.6
4.6771727,59.386177,2,1,1,1,0
7.1177826,23.856762,2,1,1,1,0
8.374509,63.483597,2,1,1,1,0
0.79814476,43.06204,4,1.5500001,1.2,1.9000001,0.70000005
5.8724403,28.201473,2,1.1,1,1.2,0.20000005
1.4854394,66.71932,2,1,1,1,0
1.3998092,46.005844,3,1.4,1.2,1.8000001,0.6
3.131481,61.385147,2,1,1,1,0
5.647342,26.823452,2,1,1,1,0
17.054852,58.219772,2,1,1,1,0
0.71071583,45.129658,4,1.5500001,1.2,1.9000001,0.70000005
6.596641,27.364336,2,1,1,1,0
1.4783953,66.75783,2,1,1,1,0
1.7649032,68.77818,2,0.9,0.8,1,0.19999999
1.662833,51.827637,3,1.9000001,1.8000001,2,0.19999993
2.4241252,62.670662,2,1,1,1,0
4.885543,28.855282,2,1,1,1,0
285.94165,52.898117,2,1,1,1,0
0.6402758,47.811237,4,1.5500001,1.2,1.9000001,0.70000005
0.44896838,54.69655,4,1.4750001,1,1.9000001,0.9000001
2.4173548,63.319363,2,1,1,1,0
1.8139498,48.462597,3,2,2,2,0
2.0243895,63.75532,2,1,1,1,0
4.1465416,31.543701,2,1,1,1,0
35.65036,47.41986,2,1,1,1,0
0.5768852,51.331226,4,1.5500001,1.2,1.9000001,0.70000005
7.7120295,26.886242,2,1.1,1,1.2,0.20000005
1.4742568,66.75637,2,1,1,1,0
3.3841588,57.6191,2,1,1,1,0
1.923488,45.290012,3,2,2,2,0
1.7043947,65.116066,2,1,1,1,0
3.5631459,34.208652,2,1,1,1,0
29.605633,41.69737,2,1,1,1,0
3.5391214,58.347553,2,1.1,1,1.2,0.20000005
0.4440144,54.65335,4,1.4750001,1,1.9000001,0.9000001
3.6148827,34.48029,2,1.1,1,1.2,0.20000005
4.547563,51.716103,2,1,1,1,0
2.064719,42.209866,3,2,2,2,0
1.5113868,65.974236,2,1,1,1,0
3.0294814,37.218945,2,1,1,1,0
25.297752,35.88563,2,1,1,1,0
2.7523618,61.986206,2,1,1,1,0
9.793923,26.601437,2,1.1,1,1.2,0.20000005
1.3667481,68.03006,2,1,1,1,0
3.109962,38.599594,2,1,1,1,0
7.4703717,46.040836,2,1,1,1,0
2.4186156,38.615086,3,2,2,2,0
1.3476874,66.87604,2,1,1,1,0
2.527205,40.895786,2,1,1,1,0
20.993708,30.069096,2,1,1,1,0
2.3792953,65.65075,2,1,1,1,0
0.4259665,55.282207,4,1.4750001,1,1.9000001,0.9000001
2.720458,43.069412,2,1,1,1,0
15.847545,40.62884,2,1,1,1,0
3.0364547,34.942505,3,2,2,2,0
1.27013,67.600845,2,1,1,1,0
2.1201527,44.74985,2,1,1,1,0
20.118925,24.349144,2,1,1,1,0
2.1769214,68.17831,2,1,1,1,0
0.93886244,47.8748,3,1.4000001,1.2,1.8000001,0.6
2.4109592,47.429775,2,1,1,1,0
46.545975,37.01155,2,1,1,1,0
3.2274168,33.521374,3,2,2,2,0
1.2061111,68.265366,2,1,1,1,0
1.8161966,48.322536,2,1,1,1,0
22.20624,18.996414,2,1,1,1,0
0.97647,47.126625,3,1.4000001,1.2,1.8000001,0.6
2.0654404,52.207176,2,1,1,1,0
9.58091,35.09987,2,1,1,1,0
3.7264385,30.306837,3,2,2,2,0
1.1250229,69.4599,2,1,1,1,0
1.5386957,52.54541,2,1,1,1,0
17.01982,18.202171,2,1,1,1,0
1.0786886,45.56623,3,1.4000001,1.2,1.8000001,0.6
1.878442,56.109207,2,1,1,1,0
5.8305054,33.304966,2,1,1,1,0
3.8223011,29.858278,3,2,2,2,0
1.2166193,69.30193,2,0.9,0.8,1,0.19999999
1.3710898,55.77798,2,1,1,1,0
26.685146,19.727652,2,1,1,1,0
1.2329506,43.68612,3,1.4000001,1.2,1.8000001,0.6
1.630101,60.64367,2,1,1,1,0
4.270834,33.31326,2,1,1,1,0
4.273218,28.443092,3,2,2,2,0
1.2885936,65.94403,2,1,1,1,0
1.2446249,58.612328,2,1,1,1,0
18.563425,20.494286,2,1,1,1,0
1.4371743,41.494278,3,1.4000001,1.2,1.8000001,0.6
1.4525181,64.393456,2,1,1,1,0
3.8529487,32.737854,2,1,1,1,0
4.5264096,27.424055,3,2,2,2,0
1.3781333,63.05822,2,1,1,1,0
1.189989,59.9251,2,1,1,1,0
12.609553,21.256298,2,1,1,1,0
1.7445683,39.07876,3,1.4000001,1.2,1.8000001,0.6
1.3541437,66.68395,2,1,1,1,0
3.597048,33.34928,2,1,1,1,0
3.3627388,31.245184,3,2,2,2,0
1.457293,60.350754,2,1,1,1,0
1.1068193,62.142338,2,1,1,1,0
8.820804,23.321512,2,1,1,1,0
2.1794648,47.002995,3,1.9666667,1.9000001,2,0.099999905
1.2456819,68.9809,2,1,1,1,0
3.5665913,33.799473,2,1,1,1,0
2.663431,34.631207,3,2,2,2,0
1.5410247,57.42014,2,1,1,1,0
1.0505702,63.766186,2,1,1,1,0
2.041386,48.167686,3,1.3666668,1.2,1.7,0.5
2.69129,43.625027,3,2,2,2,0
1.225061,67.58064,2,0.9,0.8,1,0.19999999
3.58731,34.197845,2,1,1,1,0
2.2583566,37.437588,3,2,2,2,0
1.6166998,54.916954,2,1,1,1,0
0.99581015,65.344376,2,1,1,1,0
1.7051392,49.29293,3,1.4,1.2,1.8000001,0.6
2.4354522,44.408096,3,2,2,2,0
1.273105,63.36754,2,1,1,1,0
3.6261678,34.344322,2,1,1,1,0
1.9334152,39.926052,3,2,2,2,0
1.6795042,52.792183,2,1,1,1,0
0.96125627,66.41927,2,1,1,1,0
1.4745125,50.560005,3,1.4,1.2,1.8000001,0.6
3.1591277,40.070984,3,2,2,2,0
1.348559,58.91401,2,1,1,1,0
3.6845932,34.39779,2,1,1,1,0
1.6635382,42.691692,3,2,2,2,0
1.787692,50.478012,2,1,1,1,0
0.9481966,66.85734,2,1,1,1,0
1.3416321,51.766525,3,1.4,1.2,1.8000001,0.6
3.8280764,40.673252,3,2,2,2,0
1.3810868,66.41272,2,0.9,0.8,1,0.19999999
1.5186107,54.16007,2,1,1,1,0
3.7532675,34.440292,2,1,1,1,0
1.5129083,44.788197,3,2,2,2,0
1.9770172,47.262726,2,1,1,1,0
0.9049679,68.48592,2,1,1,1,0
1.1999533,53.292324,3,1.4,1.2,1.8000001,0.6
4.9101515,41.763565,3,2,2,2,0
1.7813808,61.571953,2,1,1,1,0
1.7161998,49.834675,2,1,1,1,0
4.0155735,34.51417,2,1,1,1,0
1.3684632,46.85133,3,2,2,2,0
2.2149246,44.027637,2,1,1,1,0
1.0662707,55.007915,3,1.4,1.2,1.8000001,0.6
5.384642,41.823074,3,2,2,2,0
2.4172585,56.93981,2,1,1,1,0
2.0570188,44.869125,2,1,1,1,0
4.184837,34.7755,2,1,1,1,0
1.2518747,37.916634,3,1.4000001,1.2,1.8000001,0.6
2.4439564,41.23742,2,1,1,1,0
0.97026765,56.755257,3,1.4,1.2,1.8000001,0.6
5.066056,42.535313,3,2,2,2,0
3.6026103,52.226593,2,1,1,1,0
2.5304048,39.978035,2,1,1,1,0
4.3496265,35.13958,2,1,1,1,0
1.1890739,39.045963,3,1.4000001,1.2,1.8000001,0.6
2.7522376,38.25119,2,1,1,1,0
0.9016079,58.116135,3,1.4,1.2,1.8000001,0.6
3.3485286,43.93364,3,2,2,2,0
7.0098734,47.956665,2,1,1,1,0
3.311939,34.79127,2,1,1,1,0
4.433445,35.24939,2,1,1,1,0
1.102166,40.42662,3,1.4000001,1.2,1.8000001,0.6
3.211977,35.37905,2,1,1,1,0
0.8378065,59.73784,3,1.4,1.2,1.8000001,0.6
2.5010426,45.94607,3,2,2,2,0
91.73016,45.223366,2,1,1,1,0
4.5235944,29.752775,2,1,1,1,0
4.6538157,35.795982,2,1,1,1,0
1.008456,42.316578,3,1.4000001,1.2,1.8000001,0.6
3.7944012,33.233425,2,1,1,1,0
0.7857301,61.57873,3,1.4,1.2,1.8000001,0.6
2.006413,35.950523,3,1.4000001,1.2,1.8000001,0.6
0.4805966,60.89757,4,1.45,1,1.9000001,0.9000001
6.5555706,24.71553,2,1,1,1,0
4.947433,36.88869,2,1,1,1,0
0.9644716,43.638893,3,1.4000001,1.2,1.8000001,0.6
4.3719172,31.689615,2,1,1,1,0
0.7377587,63.143284,3,1.4,1.2,1.8000001,0.6
1.6349587,37.710598,3,1.4000001,1.2,1.8000001,0.6
0.48120165,59.969364,4,1.5500001,1.2,1.9000001,0.70000005
10.953596,19.110245,2,1,1,1,0
5.1781197,39.071518,2,1,1,1,0
0.92676175,45.302147,3,1.4000001,1.2,1.8000001,0.6
4.6098843,31.261415,2,1,1,1,0
1.2090125,67.271324,2,0.9,0.8,1,0.19999999
0.775666,61.950645,3,1.4,1.2,1.8000001,0.6
1.4375466,38.951416,3,1.4000001,1.2,1.8000001,0.6
1.7231716,54.708908,3,1.4000001,1.2,1.8000001,0.6
11.171296,18.930511,2,1,1,1,0
5.917917,42.07714,2,1,1,1,0
0.851872,47.157066,3,1.4000001,1.2,1.8000001,0.6
4.606126,31.268272,2,1,1,1,0
1.4705917,61.553997,2,1,1,1,0
0.7605623,62.01952,3,1.4,1.2,1.8000001,0.6
1.3203635,40.51569,3,1.4000001,1.2,1.8000001,0.6
1.3592939,54.156776,3,1.4000001,1.2,1.8000001,0.6
10.282484,19.95232,2,1,1,1,0
7.4065824,45.754707,2,1,1,1,0
0.7810648,49.18988,3,1.4000001,1.2,1.8000001,0.6
4.926692,30.782082,2,1,1,1,0
1.8967942,55.798847,2,1,1,1,0
0.7461648,62.48639,3,1.4,1.2,1.8000001,0.6
1.1474308,42.67879,3,1.4000001,1.2,1.8000001,0.6
1.1797446,53.80562,3,1.4000001,1.2,1.8000001,0.6
9.661558,20.754978,2,1,1,1,0
11.0607815,49.604393,2,1,1,1,0
12.879411,29.540026,2,1.1,1,1.2,0.20000005
5.3160973,30.285936,2,1,1,1,0
2.5395844,50.157833,2,1,1,1,0
0.7494332,63.128838,3,1.4,1.2,1.8000001,0.6
0.9542401,45.773193,3,1.4000001,1.2,1.8000001,0.6
1.0391572,54.2565,3,1.4000001,1.2,1.8000001,0.6
10.0760565,20.239578,2,1,1,1,0
53.34661,53.583626,2,1,1,1,0
10.1728945,30.184772,2,1,1,1,0
5.8039813,29.690464,2,1,1,1,0
3.7189302,44.980263,2,1,1,1,0
0.74094933,62.322002,3,1.2666668,1,1.8000001,0.8000001
0.82151026,48.64107,3,1.4000001,1.2,1.8000001,0.6
0.94576216,55.00531,3,1.4000001,1.2,1.8000001,0.6
10.311294,19.987059,2,1,1,1,0
11.663647,56.927307,2,1,1,1,0
8.769675,30.745342,2,1,1,1,0
6.2015634,29.36256,2,1,1,1,0
6.5082335,40.3006,2,1,1,1,0
0.74131846,60.57257,3,1.4000001,1.2,1.8000001,0.6
9.757719,30.821718,2,1.1,1,1.2,0.20000005
0.91360915,55.621613,3,1.4000001,1.2,1.8000001,0.6
12.524645,17.903393,2,1,1,1,0
4.9029737,60.914143,2,1,1,1,0
8.170254,31.011175,2,1,1,1,0
6.3031006,29.297245,2,1,1,1,0
17.613796,35.821392,2,1,1,1,0
0.7486163,59.012127,3,1.4000001,1.2,1.8000001,0.6
7.397573,32.37451,2,1,1,1,0
0.8783577,57.202682,3,1.4000001,1.2,1.8000001,0.6
7.797567,24.065376,2,1,1,1,0
2.7936168,64.37203,2,1,1,1,0
9.029368,30.64223,2,1,1,1,0
6.6632557,29.124058,2,1,1,1,0
89.19529,31.298016,2,1,1,1,0
0.74881047,58.126797,3,1.4000001,1.2,1.8000001,0.6
5.6561537,34.319233,2,1,1,1,0
0.554557,66.98329,3,1.3333334,1,1.8000001,0.8000001
0.8444216,59.401634,3,1.4000001,1.2,1.8000001,0.6
6.4805083,28.943197,2,1,1,1,0
10.886387,29.746729,2,1,1,1,0
6.478096,29.18657,2,1,1,1,0
14.344712,27.822733,2,1,1,1,0
0.7642546,57.335304,3,1.4000001,1.2,1.8000001,0.6
0.8425202,60.119965,3,1.3666668,1,1.9000001,0.9000001
4.4139543,36.60791,2,1,1,1,0
0.53511477,66.58847,3,1.4,1.2,1.8000001,0.6
6.720652,33.28314,2,1,1,1,0
16.56242,28.516994,2,1,1,1,0
5.7350016,29.612307,2,1,1,1,0
8.653812,25.559473,2,1,1,1,0
0.7983783,56.45378,3,1.4000001,1.2,1.8000001,0.6
0.534039,62.50406,4,1.6333334,1.2,2.5333335,1.3333335
3.5859811,38.972706,2,1,1,1,0
2.6457214,59.99339,2,1.1,1,1.2,0.20000005
7.629212,38.13103,2,1,1,1,0
35.152447,27.537382,2,1,1,1,0
0.42749086,52.71672,5,1.6333334,1.2,2.6666667,1.4666667
7.181402,24.241882,2,1,1,1,0
0.5524461,61.432266,4,1.7,1.4000001,2.6000001,1.2
3.0175638,41.136837,2,1,1,1,0
2.0263276,58.055183,2,1,1,1,0
8.692968,43.56085,2,1,1,1,0
105.861465,26.623968,2,1,1,1,0
0.42074162,52.599083,5,1.7333333,1.2,2.6666667,1.4666667
6.5929527,24.794542,2,1,1,1,0
0.5786236,60.084064,4,1.7,1.4000001,2.6000001,1.2
2.7368357,42.8279,2,1,1,1,0
1.0436426,69.58581,2,0.9,0.8,1,0.19999999
1.7808757,55.69012,2,1,1,1,0
11.617281,49.062145,2,1,1,1,0
1.2839088,65.707726,2,0.9,0.8,1,0.19999999
17.257338,25.592829,2,1,1,1,0
0.41686165,52.84364,5,1.7333333,1.2,2.6666667,1.4666667
6.2824254,27.515244,2,1,1,1,0
0.94521624,57.1245,3,1.9666667,1.9000001,2,0.099999905
2.5518782,44.394875,2,1,1,1,0
1.0356853,67.50202,2,1,1,1,0
1.6873813,53.15348,2,1,1,1,0
39.31501,54.266247,2,1,1,1,0
1.4363912,61.02533,2,1,1,1,0
10.888972,24.498726,2,1,1,1,0
0.41462693,53.146927,5,1.7333333,1.2,2.6666667,1.4666667
6.805695,30.89471,2,1,1,1,0
1.0881928,52.99643,3,2,2,2,0
2.4194152,45.56284,2,1,1,1,0
1.0506884,65.22283,2,1,1,1,0
1.5841876,52.172523,2,1,1,1,0
13.69995,59.17084,2,1,1,1,0
1.6467854,56.074005,2,1,1,1,0
8.989213,23.249037,2,1,1,1,0
0.41125104,53.71644,5,1.7333333,1.2,2.6666667,1.4666667
1.1237264,66.2281,2,0.9,0.8,1,0.19999999
7.362953,35.544846,2,1,1,1,0
0.6530407,52.410057,5,2,1.2,2.8000002,1.6000001
1.0681548,63.167187,2,1,1,1,0
1.5265477,51.599068,2,1,1,1,0
5.7720785,64.472374,2,1,1,1,0
1.855069,52.544247,2,1,1,1,0
7.525923,23.526789,2,1,1,1,0
0.41463026,54.28913,5,1.7333333,1.2,2.6666667,1.4666667
1.1541584,62.490494,2,1,1,1,0
7.887299,40.944454,2,1,1,1,0
0.73824775,49.483143,5,2.04,1.2,2.8000002,1.6000001
1.0631967,62.067707,2,1,1,1,0
1.4725078,52.13661,2,1,1,1,0
3.6120958,69.98149,2,1,1,1,0
2.165415,48.31495,2,1,1,1,0
6.504635,24.829493,2,1,1,1,0
0.41880342,55.02234,5,1.7333333,1.2,2.6666667,1.4666667
1.2010784,59.17769,2,1,1,1,0
8.419987,46.5271,2,1,1,1,0
0.8324565,46.98884,5,2.04,1.2,2.8000002,1.6000001
1.0320656,62.3285,2,1,1,1,0
1.4774201,52.915745,2,1,1,1,0
